away_name,away_abbr,home_name,home_abbr,week,win_perc_dif,first_downs_dif,fumbles_dif,interceptions_dif,net_pass_yards_dif,pass_attempts_dif,pass_completions_dif,pass_touchdowns_dif,pass_yards_dif,penalties_dif,points_dif,rush_attempts_dif,rush_touchdowns_dif,rush_yards_dif,time_of_possession_dif,times_sacked_dif,total_yards_dif,turnovers_dif,yards_from_penalties_dif,yards_lost_from_sacks_dif,fourth_down_perc_dif,third_down_perc_dif,result,year,Unnamed: 0_x,Unnamed: 0_y,quality,importance,total_rating,elo_dif,qb_dif
Minnesota Vikings,min,Chicago Bears,chi,6,-0.07037037037037039,0.28148148148148167,0.9888888888888887,0.022222222222222143,52.87037037037035,8.037037037037038,7.255555555555553,0.04444444444444429,44.52222222222224,-1.166666666666666,-4.511111111111113,-10.462962962962962,-0.3333333333333333,-64.30740740740741,-242.9259259259261,-1.5296296296296297,-11.437037037037044,1.3814814814814813,-17.94814814814815,-8.348148148148148,0.1872605363984674,-0.03788486405971231,1.0,2023,552.9814814814815,782.0222222222222,1,1,1,208.71426735757996,172.48008424707555
Buffalo Bills,buf,New England Patriots,nwe,7,0.42,7.706666666666667,-0.5200000000000001,-0.6200000000000001,99.70666666666665,-1.6066666666666691,4.973333333333333,1.7800000000000002,92.74666666666664,0.24666666666666615,-8.459999999999999,0.5333333333333314,1.4933333333333332,25.519999999999996,263.4666666666667,-0.44666666666666677,125.22666666666669,-0.9866666666666666,7.426666666666669,-6.96,0.5066666666666666,0.18801772230361763,0.0,2023,785.8163265306123,780.3448275862069,87,90,89,139.20513031122005,133.80214635115215
Washington Commanders,was,New York Giants,nyg,7,0.13055555555555556,6.644444444444444,0.7861111111111112,0.4444444444444444,74.4388888888889,6.277777777777779,4.5305555555555586,0.9361111111111111,91.26388888888889,-2.366666666666667,2.6694444444444443,-2.269444444444442,-0.13333333333333341,5.36388888888888,163.54999999999995,1.7999999999999998,79.80277777777775,1.286111111111111,-16.208333333333336,16.825000000000003,-0.16238767650834401,0.04751161694390199,0.0,2023,783.6666666666666,730.3142857142857,35,99,67,86.04980071828982,-51.730207336735276
Minnesota Vikings,min,Green Bay Packers,gnb,8,-0.10950134770889491,2.454177897574123,1.0296495956873315,-0.04952830188679247,85.39656334231805,5.742587601078171,7.982142857142858,0.9019541778975741,80.73315363881403,-2.3177223719676556,-0.830188679245282,-3.6172506738544463,-0.6981132075471698,5.194407008086259,-41.81233153638823,0.16745283018867907,90.59097035040435,1.7719002695417791,-21.002021563342318,-4.663409703504044,0.24835335141418063,-0.006252287701317749,1.0,2023,552.9814814814815,595.3653846153846,70,92,81,49.487507027410174,25.039293597311712
New England Patriots,nwe,Miami Dolphins,mia,8,-0.32858214553638415,-8.317329332333085,-0.9962490622655666,0.11102775693923472,-116.37059264816205,2.492123030757689,-3.71642910727682,-1.5296324081020254,-116.62490622655662,-0.6744186046511631,-5.231807951987999,-0.41935483870967616,-2.4576144036009,-113.09377344336083,-118.71492873218313,-0.02925731432858214,-229.4643660915229,0.16054013503375852,-20.381845461365344,-0.25431357839459956,-0.02518518518518517,-0.08715605943125382,0.0,2023,780.3448275862069,815.4634146341464,56,85,71,-2.976502142000072,4.360170465834443
Chicago Bears,chi,Detroit Lions,det,11,-0.4994444444444444,-2.414999999999999,0.35277777777777775,0.3088888888888889,-18.419999999999987,-1.2983333333333356,-2.6688888888888904,0.895,-4.3799999999999955,-0.016111111111110965,7.031111111111112,-4.873333333333335,-1.3161111111111112,-0.23888888888888005,-218.0083333333332,2.357222222222222,-18.658888888888896,0.24555555555555553,-10.84833333333333,14.04,-0.020270270270270285,0.04719456298403668,0.0,2023,782.0222222222222,608.7058823529412,15,25,20,-114.80156285510998,-35.75107284143934
Tennessee Titans,oti,Jacksonville Jaguars,jax,11,-0.35847080387536007,-4.839224927991619,-1.855721393034826,0.5145326001571091,-61.372348782403776,-6.623461639172557,-6.82063367373658,-0.5710919088766693,-51.04739460591779,1.4888714323121235,0.31578947368420884,-7.217334380727937,-0.34825870646766177,-24.09662215239591,-210.37182508510068,0.9591516103692066,-85.4689709347997,-0.45037968054464517,16.459544383346426,10.324954176485992,0.31773399014778325,-0.0484243078735519,0.0,2023,654.9433962264151,670.968253968254,32,100,66,-53.095726995660016,-144.1445465232277
Seattle Seahawks,sea,Los Angeles Rams,ram,11,0.3320561941251596,0.32950191570881415,-0.4725415070242657,-0.48659003831417624,-4.232439335887648,-3.8876117496807154,0.6768837803320551,0.4469987228607917,-3.4150702426564408,1.6232439335887605,3.88250319284802,-2.168582375478927,0.13409961685823757,-12.58620689655173,-187.89399744572165,-0.4393358876117499,-16.818646232439335,-0.4444444444444444,9.77266922094509,0.8173690932311608,0.11111111111111105,-0.10040197332358852,0.0,2023,496.3181818181818,803.48,7,50,29,72.80604401661003,156.1219312318821
New Orleans Saints,nor,Atlanta Falcons,atl,12,-0.07642777155655095,-3.086506159014558,-0.22480403135498328,-0.1128219484882419,12.466125419932808,3.1399776035834286,2.5422732362821954,0.22676371780515125,8.903695408734592,2.360862262038074,-3.2922732362821954,-2.812709966405375,-0.4753639417693169,-35.64053751399776,29.02575587905926,-0.037234042553191404,-23.174412094064962,-0.25895856662933925,14.393057110862259,-3.5624300111982095,0.17500000000000004,-0.027038489932400156,0.0,2023,678.3095238095239,613.7183098591549,19,54,37,107.14332920721995,39.53675618633798
Pittsburgh Steelers,pit,Cincinnati Bengals,cin,12,0.18260869565217394,-0.5583850931677024,0.3285714285714286,0.41428571428571426,0.5577639751552681,-2.6559006211180076,-1.5428571428571445,-0.4527950310559006,6.575155279503122,-0.18012422360248426,-1.5490683229813662,2.7968944099378916,0.11304347826086958,13.471428571428575,-64.50434782608704,1.0695652173913044,14.029192546583829,0.46894409937888193,8.216770186335403,6.017391304347825,-0.002791068580542233,0.009107773739727154,1.0,2023,718.0666666666667,525.170731707317,56,75,66,-48.04977491650993,-5.372056172685177
Jacksonville Jaguars,jax,Houston Texans,htx,12,0.23073022312373226,1.1612576064908744,1.3646044624746452,0.34026369168356996,-39.54107505070991,-1.2398580121703873,1.6698782961460452,-0.579107505070994,-42.96399594320485,-1.771805273833671,-0.5020283975659261,3.941683569979716,0.7363083164300201,35.60699797160244,201.71196754563903,0.42342799188640967,-3.93407707910751,0.911764705882353,-14.807809330628807,-3.4229208924949273,-0.16203643881638463,-0.07631556503198295,1.0,2023,670.968253968254,688.8679245283018,11,3,7,157.65195156176992,120.841148457379
Kansas City Chiefs,kan,Las Vegas Raiders,rai,12,0.26428571428571435,3.0821428571428555,0.050000000000000044,-0.5821428571428573,58.72142857142859,9.332142857142859,5.310714285714283,0.9678571428571427,50.41785714285717,1.1499999999999995,-10.635714285714286,3.760714285714286,-0.10357142857142854,37.35000000000001,284.47142857142853,-1.125,96.07142857142856,-0.6464285714285714,-0.539285714285711,-8.303571428571427,-0.22827417380660975,0.07471264367816094,1.0,2023,414.51428571428573,521.5172413793103,71,85,78,234.9472618460702,218.1829720624574
Carolina Panthers,car,Tampa Bay Buccaneers,tam,13,-0.7645530145530145,2.9230769230769234,0.7775467775467776,0.6330561330561331,-43.19334719334719,5.004677754677758,1.0540540540540526,-0.6262993762993765,-21.876299376299386,1.4293139293139294,11.3508316008316,-3.5660083160083147,-0.14345114345114346,12.256756756756758,121.99740124740129,1.8144490644490643,-30.936590436590393,1.2785862785862787,15.706860706860702,21.317047817047815,-0.4,-0.03810471494485046,0.0,2023,668.6304347826087,479.46666666666664,39,100,70,-62.77868988430009,-91.8011745606958
San Francisco 49ers,sfo,Philadelphia Eagles,phi,13,-0.04476744186046511,0.5372093023255822,0.5883720930232558,-0.6354651162790698,35.31162790697675,0.40290697674418396,-0.15348837209302246,0.397674418604651,30.21627906976741,0.7680232558139535,-10.944186046511627,-3.3139534883720927,-0.241860465116279,-25.86511627906978,-31.461046511627956,-1.025,9.446511627906943,-0.5598837209302325,18.47383720930233,-5.095348837209302,0.0347567030784508,0.024671445639187606,1.0,2023,540.4594594594595,606.0,99,100,100,99.38815418486001,-147.61025050027803
